,gini,month,year,state,specialty
10,0.011216181155130345,8,2019,AL,Anesthesiology
11,0.011029407748810227,9,2019,AL,Anesthesiology
0,0.021447777802334422,1,2019,AL,Cardiology
1,0.02284433237493544,10,2019,AL,Cardiology
2,0.0221938629415388,11,2019,AL,Cardiology
3,0.01630135993026538,12,2019,AL,Cardiology
4,0.02642796785088053,2,2019,AL,Cardiology
5,0.019129743042605618,3,2019,AL,Cardiology
6,0.023459410287624438,4,2019,AL,Cardiology
7,0.017237727973871575,5,2019,AL,Cardiology
8,0.017700912881124187,6,2019,AL,Cardiology
9,0.021340341232905735,7,2019,AL,Cardiology
10,0.019965585515821282,8,2019,AL,Cardiology
11,0.017549179826287564,9,2019,AL,Cardiology
0,0.015443079014904382,13,2020,AL,All
1,0.015146274927797965,14,2020,AL,All
2,0.012636037185993487,15,2020,AL,All
3,0.012043542010094277,16,2020,AL,All
4,0.013680855018332716,17,2020,AL,All
5,0.011998565079280432,18,2020,AL,All
6,0.011866055187116475,19,2020,AL,All
7,0.011026756316159902,20,2020,AL,All
8,0.012490720909211661,21,2020,AL,All
9,0.013139034487949175,22,2020,AL,All
10,0.013010390361980484,23,2020,AL,All
11,0.01107908038484906,24,2020,AL,All
0,0.022985490715027534,13,2020,AL,Emergency Medicine
1,0.031338851637933596,14,2020,AL,Emergency Medicine
2,0.01536028190364147,15,2020,AL,Emergency Medicine
3,0.01664310379209044,16,2020,AL,Emergency Medicine
4,0.015571279114851344,17,2020,AL,Emergency Medicine
5,0.020081810092747565,18,2020,AL,Emergency Medicine
6,0.02670600977985238,19,2020,AL,Emergency Medicine
7,0.01949868572542135,20,2020,AL,Emergency Medicine
8,0.023789156435937375,21,2020,AL,Emergency Medicine
9,0.026876083055791367,22,2020,AL,Emergency Medicine
10,0.031142283602549226,23,2020,AL,Emergency Medicine
11,0.021159849303937106,24,2020,AL,Emergency Medicine
0,0.014632822723766092,13,2020,AL,Anesthesiology
1,0.01269790442291252,14,2020,AL,Anesthesiology
2,0.018016185758873426,15,2020,AL,Anesthesiology
3,0.016555245342104286,16,2020,AL,Anesthesiology
4,0.020773240827577366,17,2020,AL,Anesthesiology
5,0.014796709845597,18,2020,AL,Anesthesiology
6,0.012433030828961966,19,2020,AL,Anesthesiology
7,0.011380074111457361,20,2020,AL,Anesthesiology
8,0.014901089131495238,21,2020,AL,Anesthesiology
9,0.011851288002785676,22,2020,AL,Anesthesiology
10,0.015290101130153166,23,2020,AL,Anesthesiology
11,0.011882934927744504,24,2020,AL,Anesthesiology
0,0.022454809843026058,13,2020,AL,Cardiology
1,0.0228340403503674,14,2020,AL,Cardiology
2,0.016779278668833664,15,2020,AL,Cardiology
3,0.021262908860392504,16,2020,AL,Cardiology
4,0.016828031675092836,17,2020,AL,Cardiology
5,0.015612929810227216,18,2020,AL,Cardiology
6,0.020477063540876972,19,2020,AL,Cardiology
7,0.01607504403182869,20,2020,AL,Cardiology
8,0.01570063435928537,21,2020,AL,Cardiology
9,0.01554812236545855,22,2020,AL,Cardiology
10,0.017450100940022195,23,2020,AL,Cardiology
11,0.015417001440822142,24,2020,AL,Cardiology
0,0.012505118055832876,25,2021,AL,All
1,0.012580113579982566,26,2021,AL,All
2,0.014060804216892708,27,2021,AL,All
3,0.016407002519495006,28,2021,AL,All
4,0.014314606499948535,29,2021,AL,All
5,0.012855223356971646,30,2021,AL,All
6,0.013705927284041741,31,2021,AL,All
7,0.014034858364040392,32,2021,AL,All
8,0.013856226603892852,33,2021,AL,All
9,0.012661780098603748,34,2021,AL,All
10,0.012929451686360949,35,2021,AL,All
11,0.01047651878186806,36,2021,AL,All
0,0.019965185810920882,25,2021,AL,Emergency Medicine
1,0.025318000041066657,26,2021,AL,Emergency Medicine
2,0.02405469003617844,27,2021,AL,Emergency Medicine
3,0.03308130411401633,28,2021,AL,Emergency Medicine
4,0.01827730979769493,29,2021,AL,Emergency Medicine
5,0.02036806066714192,30,2021,AL,Emergency Medicine
6,0.021518863987017522,31,2021,AL,Emergency Medicine
7,0.025121604315776036,32,2021,AL,Emergency Medicine
8,0.024746729062907646,33,2021,AL,Emergency Medicine
9,0.020291266071640224,34,2021,AL,Emergency Medicine
10,0.02388203480612172,35,2021,AL,Emergency Medicine
11,0.018709965645225646,36,2021,AL,Emergency Medicine
0,0.011377640735616312,25,2021,AL,Anesthesiology
1,0.01069528226959282,26,2021,AL,Anesthesiology
2,0.011564059515831948,27,2021,AL,Anesthesiology
3,0.012096654627785086,28,2021,AL,Anesthesiology
4,0.01145601154139797,29,2021,AL,Anesthesiology
5,0.010632302304766195,30,2021,AL,Anesthesiology
6,0.01194403378703257,31,2021,AL,Anesthesiology
7,0.012592000502886558,32,2021,AL,Anesthesiology
8,0.01222120972299856,33,2021,AL,Anesthesiology
9,0.012347617443842829,34,2021,AL,Anesthesiology
10,0.01281548533784116,35,2021,AL,Anesthesiology
11,0.01256066582253168,36,2021,AL,Anesthesiology
0,0.017944478335247815,25,2021,AL,Cardiology
1,0.01877247333179466,26,2021,AL,Cardiology
2,0.015266057271479672,27,2021,AL,Cardiology
3,0.019062635090371982,28,2021,AL,Cardiology
4,0.020708217706065124,29,2021,AL,Cardiology
5,0.01593987919748352,30,2021,AL,Cardiology
6,0.023237675495176746,31,2021,AL,Cardiology
7,0.015818624505213097,32,2021,AL,Cardiology
8,0.01760500654862307,33,2021,AL,Cardiology
9,0.01623984698886738,34,2021,AL,Cardiology
10,0.021537957345465597,35,2021,AL,Cardiology
11,0.01494311723128261,36,2021,AL,Cardiology
0,0.014555129297706526,37,2022,AL,All
1,0.013941040065153176,38,2022,AL,All
2,0.011274470725261887,39,2022,AL,All
3,0.011312976191470314,40,2022,AL,All
4,0.010988787722912452,41,2022,AL,All
5,0.008618757329920013,42,2022,AL,All
6,0.010939373296048216,43,2022,AL,All
7,0.010557595179602752,44,2022,AL,All
8,0.009594170412117409,45,2022,AL,All
9,0.011633980263190846,46,2022,AL,All
10,0.010958525969746447,47,2022,AL,All
11,0.007954198835687265,48,2022,AL,All
0,0.016398143871373172,37,2022,AL,Emergency Medicine
1,0.017310814954452747,38,2022,AL,Emergency Medicine
2,0.018890706796962142,39,2022,AL,Emergency Medicine
3,0.01801921937616413,40,2022,AL,Emergency Medicine
4,0.01622905675406794,41,2022,AL,Emergency Medicine
5,0.018598119836939597,42,2022,AL,Emergency Medicine
6,0.019954889879196913,43,2022,AL,Emergency Medicine
7,0.016533122414836066,44,2022,AL,Emergency Medicine
8,0.017466362295254334,45,2022,AL,Emergency Medicine
9,0.017296582172527386,46,2022,AL,Emergency Medicine
10,0.016212942039290357,47,2022,AL,Emergency Medicine
11,0.018042185808032074,48,2022,AL,Emergency Medicine
0,0.01188725990634365,37,2022,AL,Anesthesiology
1,0.011015406580731413,38,2022,AL,Anesthesiology
2,0.013784268934925237,39,2022,AL,Anesthesiology
3,0.01340915910580709,40,2022,AL,Anesthesiology
4,0.014395441790691299,41,2022,AL,Anesthesiology
5,0.020117851858394875,42,2022,AL,Anesthesiology
6,0.012080703765955048,43,2022,AL,Anesthesiology
7,0.01107519761899789,44,2022,AL,Anesthesiology
8,0.01150391195090672,45,2022,AL,Anesthesiology
9,0.011544612145428568,46,2022,AL,Anesthesiology
10,0.010961609075460843,47,2022,AL,Anesthesiology
11,0.01049228515096945,48,2022,AL,Anesthesiology
0,0.01671899086035933,37,2022,AL,Cardiology
1,0.01745709606351753,38,2022,AL,Cardiology
2,0.01608517723152114,39,2022,AL,Cardiology
3,0.019535174412753875,40,2022,AL,Cardiology
4,0.020398011830957907,41,2022,AL,Cardiology
5,0.015883702673212263,42,2022,AL,Cardiology
6,0.01663223497379629,43,2022,AL,Cardiology
7,0.01746170421085469,44,2022,AL,Cardiology
8,0.017116482368197294,45,2022,AL,Cardiology
9,0.016196992337369154,46,2022,AL,Cardiology
10,0.01652120670173951,47,2022,AL,Cardiology
11,0.017605170385421753,48,2022,AL,Cardiology
0,0.10062964803554975,-12,2017,AR,All
1,0.09886210367133597,-13,2017,AR,All
2,0.10029772130121395,-14,2017,AR,All
3,0.10151120504676636,-15,2017,AR,All
4,0.09994704810382538,-16,2017,AR,All
5,0.10051742618922188,-17,2017,AR,All
6,0.10058332361444333,-18,2017,AR,All
7,0.09872202931356422,-19,2017,AR,All
8,0.09923218466236539,-20,2017,AR,All
9,0.09873151754584653,-21,2017,AR,All
10,0.09689781616463056,-22,2017,AR,All
11,0.0981927790027265,-23,2017,AR,All
0,0.07268865149189674,-12,2017,AR,Emergency Medicine
1,0.07242401133509446,-13,2017,AR,Emergency Medicine
2,0.06902941763537007,-14,2017,AR,Emergency Medicine
3,0.06823409164666838,-15,2017,AR,Emergency Medicine
4,0.06762587501970496,-16,2017,AR,Emergency Medicine
5,0.0674534708645228,-17,2017,AR,Emergency Medicine
6,0.06789049241506251,-18,2017,AR,Emergency Medicine
7,0.06872454939362349,-19,2017,AR,Emergency Medicine
8,0.06972451341306418,-20,2017,AR,Emergency Medicine
9,0.07017779006122238,-21,2017,AR,Emergency Medicine
10,0.07003066222983512,-22,2017,AR,Emergency Medicine
11,0.06767390207863178,-23,2017,AR,Emergency Medicine
0,0.08304969693908537,-12,2017,AR,Anesthesiology
1,0.07650290492407641,-13,2017,AR,Anesthesiology
2,0.07863901539084184,-14,2017,AR,Anesthesiology
3,0.07856081388548763,-15,2017,AR,Anesthesiology
4,0.07924648868494866,-16,2017,AR,Anesthesiology
5,0.07697001543036186,-17,2017,AR,Anesthesiology
6,0.07657701268602357,-18,2017,AR,Anesthesiology
7,0.07484840286470451,-19,2017,AR,Anesthesiology
8,0.07907358538340281,-20,2017,AR,Anesthesiology
9,0.07984002538387791,-21,2017,AR,Anesthesiology
10,0.07532254180362341,-22,2017,AR,Anesthesiology
11,0.07354272465590617,-23,2017,AR,Anesthesiology
0,0.12380401186499657,-12,2017,AR,Cardiology
1,0.12354190934910214,-13,2017,AR,Cardiology
2,0.12388939603645732,-14,2017,AR,Cardiology
3,0.12427617579171368,-15,2017,AR,Cardiology
4,0.12329564525503955,-16,2017,AR,Cardiology
5,0.1223364741198274,-17,2017,AR,Cardiology
6,0.12162186903691419,-18,2017,AR,Cardiology
7,0.1221662401339515,-19,2017,AR,Cardiology
8,0.12398153137046164,-20,2017,AR,Cardiology
9,0.12118848804019633,-21,2017,AR,Cardiology
10,0.12365755982769366,-22,2017,AR,Cardiology
11,0.12415754166448623,-23,2017,AR,Cardiology
0,0.10655916598242099,-1,2018,AR,All
1,0.09942750273345013,-10,2018,AR,All
2,0.09849008434134254,-11,2018,AR,All
3,0.10670935222374955,-2,2018,AR,All
4,0.10665169948636177,-3,2018,AR,All
5,0.1062147981013335,-4,2018,AR,All
6,0.1026336359022395,-5,2018,AR,All
7,0.10235275902909546,-6,2018,AR,All
8,0.10278959265891885,-7,2018,AR,All
9,0.10304832432692679,-8,2018,AR,All
10,0.1016879481112195,-9,2018,AR,All
11,0.10664141556668338,0,2018,AR,All
0,0.09084998994556348,-1,2018,AR,Emergency Medicine
1,0.07185699291579517,-10,2018,AR,Emergency Medicine
2,0.07087766070229995,-11,2018,AR,Emergency Medicine
3,0.09604874665312457,-2,2018,AR,Emergency Medicine
4,0.10049050407040427,-3,2018,AR,Emergency Medicine
5,0.09229613790794755,-4,2018,AR,Emergency Medicine
6,0.07220491343590751,-5,2018,AR,Emergency Medicine
7,0.07258303400334154,-6,2018,AR,Emergency Medicine
8,0.07195147661919798,-7,2018,AR,Emergency Medicine
9,0.07140500781954229,-8,2018,AR,Emergency Medicine
10,0.06949788942840907,-9,2018,AR,Emergency Medicine
11,0.09774494841420056,0,2018,AR,Emergency Medicine
0,0.10401758136673278,-1,2018,AR,Anesthesiology
1,0.07616605390948217,-10,2018,AR,Anesthesiology
2,0.07773324572470308,-11,2018,AR,Anesthesiology
3,0.10257832496709485,-2,2018,AR,Anesthesiology
4,0.103637694545474,-3,2018,AR,Anesthesiology
5,0.09468006378371674,-4,2018,AR,Anesthesiology
6,0.08168750579760087,-5,2018,AR,Anesthesiology
7,0.08102606539302881,-6,2018,AR,Anesthesiology
8,0.0791323969452451,-7,2018,AR,Anesthesiology
9,0.08025387156987307,-8,2018,AR,Anesthesiology
10,0.08097923168491428,-9,2018,AR,Anesthesiology
11,0.11525803125749068,0,2018,AR,Anesthesiology
0,0.12851876405992269,-1,2018,AR,Cardiology
1,0.12258932386957966,-10,2018,AR,Cardiology
2,0.1232106298200707,-11,2018,AR,Cardiology
3,0.12880267631301667,-2,2018,AR,Cardiology
4,0.12709516682409705,-3,2018,AR,Cardiology
5,0.12674709516611016,-4,2018,AR,Cardiology
6,0.12398674176646707,-5,2018,AR,Cardiology
7,0.12374647174836573,-6,2018,AR,Cardiology
8,0.12384086216847523,-7,2018,AR,Cardiology
9,0.1251497798813619,-8,2018,AR,Cardiology
10,0.12123075043022302,-9,2018,AR,Cardiology
11,0.1280721858443563,0,2018,AR,Cardiology
0,0.10564829319002111,1,2019,AR,All
1,0.06577745620487074,10,2019,AR,All
2,0.06792715063651,11,2019,AR,All
3,0.06681073695195927,12,2019,AR,All
4,0.1055395973610953,2,2019,AR,All
5,0.10650688509040152,3,2019,AR,All
6,0.10718077161007256,4,2019,AR,All
7,0.10784019502031583,5,2019,AR,All
8,0.1066352140474075,6,2019,AR,All
9,0.107993045500962,7,2019,AR,All
10,0.07020048662031808,8,2019,AR,All
11,0.06694020898505793,9,2019,AR,All
0,0.11040693570749527,1,2019,AR,Emergency Medicine
1,0.00673007539243109,10,2019,AR,Emergency Medicine
2,0.002634491023449259,11,2019,AR,Emergency Medicine
3,0.008065654673097278,12,2019,AR,Emergency Medicine
4,0.10760330169866594,2,2019,AR,Emergency Medicine
5,0.1044893581952786,3,2019,AR,Emergency Medicine
6,0.10587146832413596,4,2019,AR,Emergency Medicine
7,0.11110566095637364,5,2019,AR,Emergency Medicine
8,0.12599625190170505,6,2019,AR,Emergency Medicine
9,0.1281265293925764,7,2019,AR,Emergency Medicine
10,0.005957195079825506,8,2019,AR,Emergency Medicine
11,0.005454334419165319,9,2019,AR,Emergency Medicine
0,0.12630078334570605,1,2019,AR,Anesthesiology
1,0.013195581430422765,10,2019,AR,Anesthesiology
2,0.007962065899747461,11,2019,AR,Anesthesiology
3,0.012995037337411697,12,2019,AR,Anesthesiology
4,0.1231360106676247,2,2019,AR,Anesthesiology
5,0.12075935601826981,3,2019,AR,Anesthesiology
6,0.12356689032140733,4,2019,AR,Anesthesiology
7,0.12759497709391354,5,2019,AR,Anesthesiology
8,0.1268216876965893,6,2019,AR,Anesthesiology
9,0.13218208800139142,7,2019,AR,Anesthesiology
10,0.009723581031871209,8,2019,AR,Anesthesiology
11,0.009044540405761636,9,2019,AR,Anesthesiology
0,0.1297394787334829,1,2019,AR,Cardiology
1,0.11744613110345048,10,2019,AR,Cardiology
2,0.11824749432262771,11,2019,AR,Cardiology
3,0.1113006510818706,12,2019,AR,Cardiology
4,0.1305403846265838,2,2019,AR,Cardiology
5,0.12830868499359105,3,2019,AR,Cardiology
6,0.12842404051042577,4,2019,AR,Cardiology
7,0.12922260054701085,5,2019,AR,Cardiology
8,0.12902684417421573,6,2019,AR,Cardiology
9,0.13048745785710492,7,2019,AR,Cardiology
10,0.11738060072758216,8,2019,AR,Cardiology
11,0.11696621865317836,9,2019,AR,Cardiology
0,0.07548009299429181,13,2020,AR,All
1,0.07265631391198024,14,2020,AR,All
2,0.07406175647957491,15,2020,AR,All
3,0.0754744762649926,16,2020,AR,All
4,0.0778090555260138,17,2020,AR,All
5,0.07379602881965486,18,2020,AR,All
6,0.075712139841139,19,2020,AR,All
7,0.07385522774951603,20,2020,AR,All
8,0.07289597209964471,21,2020,AR,All
9,0.07307662761325662,22,2020,AR,All
10,0.07316522870873243,23,2020,AR,All
11,0.0725477730609112,24,2020,AR,All
0,0.006508962442908439,13,2020,AR,Emergency Medicine
1,0.013364468943740992,14,2020,AR,Emergency Medicine
2,0.004176781290830878,15,2020,AR,Emergency Medicine
3,0.009059408395937885,16,2020,AR,Emergency Medicine
4,0.01509242091303653,17,2020,AR,Emergency Medicine
5,0.013892351035133643,18,2020,AR,Emergency Medicine
6,0.0051268299967786035,19,2020,AR,Emergency Medicine
7,0.014343210536137074,20,2020,AR,Emergency Medicine
8,0.03762624715042018,21,2020,AR,Emergency Medicine
9,0.013292859626972575,22,2020,AR,Emergency Medicine
10,0.008173053706460376,23,2020,AR,Emergency Medicine
11,0.01637613291530826,24,2020,AR,Emergency Medicine
0,0.024562893777404837,13,2020,AR,Anesthesiology
1,0.012782861340296825,14,2020,AR,Anesthesiology
2,0.0108609275989342,15,2020,AR,Anesthesiology
3,0.017282236132868833,16,2020,AR,Anesthesiology
4,0.03449361516966287,17,2020,AR,Anesthesiology
5,0.02397569560035473,18,2020,AR,Anesthesiology
6,0.012681135141052735,19,2020,AR,Anesthesiology
7,0.009466780884992199,20,2020,AR,Anesthesiology
8,0.006934641460054736,21,2020,AR,Anesthesiology
9,0.014042128271618437,22,2020,AR,Anesthesiology
10,0.017660863471266053,23,2020,AR,Anesthesiology
11,0.01654269387665719,24,2020,AR,Anesthesiology
0,0.11589779619927887,13,2020,AR,Cardiology
1,0.11651927282228747,14,2020,AR,Cardiology
2,0.11932443850538432,15,2020,AR,Cardiology
3,0.11579533715007162,16,2020,AR,Cardiology
4,0.11839402995791926,17,2020,AR,Cardiology
5,0.11130847200115523,18,2020,AR,Cardiology
6,0.11294168255341797,19,2020,AR,Cardiology
7,0.11451120329178521,20,2020,AR,Cardiology
8,0.11437301748870032,21,2020,AR,Cardiology
9,0.11274675185676997,22,2020,AR,Cardiology
10,0.11407329368676555,23,2020,AR,Cardiology
11,0.1110210999965131,24,2020,AR,Cardiology
0,0.07465466729264314,25,2021,AR,All
1,0.0765683720939574,26,2021,AR,All
2,0.07769741627783489,27,2021,AR,All
3,0.07755647763916218,28,2021,AR,All
4,0.07810131316124869,29,2021,AR,All
5,0.07474797469671557,30,2021,AR,All
6,0.07541115477471638,31,2021,AR,All
7,0.07737015815790649,32,2021,AR,All
8,0.07732902485931148,33,2021,AR,All
9,0.07622241094162296,34,2021,AR,All
10,0.07329056832706149,35,2021,AR,All
11,0.07157506047703444,36,2021,AR,All
0,0.005074963279132483,25,2021,AR,Emergency Medicine
1,0.021962316507196933,26,2021,AR,Emergency Medicine
2,0.008175053133297583,27,2021,AR,Emergency Medicine
3,0.01851438017161411,28,2021,AR,Emergency Medicine
4,0.027272823209984587,29,2021,AR,Emergency Medicine
5,0.013048487536720832,30,2021,AR,Emergency Medicine
6,0.01462464020045906,31,2021,AR,Emergency Medicine
7,0.025808623912994433,32,2021,AR,Emergency Medicine
8,0.06104347751617656,33,2021,AR,Emergency Medicine
9,0.05060300489384573,34,2021,AR,Emergency Medicine
10,0.038022891039563245,35,2021,AR,Emergency Medicine
11,0.004868371575557751,36,2021,AR,Emergency Medicine
0,0.014356930447499083,25,2021,AR,Anesthesiology
1,0.020312734104216634,26,2021,AR,Anesthesiology
2,0.037117229192779266,27,2021,AR,Anesthesiology
3,0.03705105429547384,28,2021,AR,Anesthesiology
4,0.025929411289982163,29,2021,AR,Anesthesiology
5,0.03480518885866091,30,2021,AR,Anesthesiology
6,0.033087180375177994,31,2021,AR,Anesthesiology
7,0.022351805713827888,32,2021,AR,Anesthesiology
8,0.02625799902763659,33,2021,AR,Anesthesiology
9,0.06368878325423932,34,2021,AR,Anesthesiology
10,0.00962980430452065,35,2021,AR,Anesthesiology
11,0.03415295787921613,36,2021,AR,Anesthesiology
0,0.11198032454015638,25,2021,AR,Cardiology
1,0.10808732219434392,26,2021,AR,Cardiology
2,0.10890398864786688,27,2021,AR,Cardiology
3,0.11295500368664113,28,2021,AR,Cardiology
4,0.10993702107524528,29,2021,AR,Cardiology
5,0.10733150507757716,30,2021,AR,Cardiology
6,0.11438612944091742,31,2021,AR,Cardiology
7,0.11041110749414518,32,2021,AR,Cardiology
8,0.11490076733745003,33,2021,AR,Cardiology
9,0.11587286134991359,34,2021,AR,Cardiology
10,0.11248518569886645,35,2021,AR,Cardiology
11,0.11183091737873951,36,2021,AR,Cardiology
0,0.07583956078841858,37,2022,AR,All
1,0.07364122565661757,38,2022,AR,All
2,0.07435675132768571,39,2022,AR,All
3,0.07452803255022711,40,2022,AR,All
4,0.07546693003633775,41,2022,AR,All
5,0.07117403400055022,42,2022,AR,All
6,0.07412283976717249,43,2022,AR,All
7,0.07395179762765058,44,2022,AR,All
8,0.0699342173727251,45,2022,AR,All
9,0.06859871742299861,46,2022,AR,All
10,0.07180882070494399,47,2022,AR,All
11,0.0983061192173671,48,2022,AR,All
0,0.009797609801081353,37,2022,AR,Emergency Medicine
1,0.016535585149883736,38,2022,AR,Emergency Medicine
2,0.042488509968388266,39,2022,AR,Emergency Medicine
3,0.05173470310295403,40,2022,AR,Emergency Medicine
4,0.04715429093183776,41,2022,AR,Emergency Medicine
5,0.039927133637933654,42,2022,AR,Emergency Medicine
6,0.03589806203205459,43,2022,AR,Emergency Medicine
